lon,lat,WDIR planetary boundary layer d=2018102300 48 hour fcst
240.000000,40.250000,243.362
240.250000,40.250000,282.262
240.500000,40.250000,311.062
240.750000,40.250000,303.262
241.000000,40.250000,306.562
241.250000,40.250000,303.762
241.500000,40.250000,292.562
241.750000,40.250000,255.962
242.000000,40.250000,243.362
242.250000,40.250000,267.062
242.500000,40.250000,268.762
242.750000,40.250000,263.462
243.000000,40.250000,271.462
243.250000,40.250000,271.162
243.500000,40.250000,276.362
239.250000,40.500000,266.262
239.500000,40.500000,286.662
239.750000,40.500000,270.062
240.000000,40.500000,259.262
240.250000,40.500000,245.562
240.500000,40.500000,248.162
240.750000,40.500000,272.862
241.000000,40.500000,295.262
241.250000,40.500000,288.962
241.500000,40.500000,283.162
241.750000,40.500000,270.162
242.000000,40.500000,240.862
242.250000,40.500000,237.262
242.500000,40.500000,252.062
242.750000,40.500000,270.262
243.000000,40.500000,259.762
243.250000,40.500000,268.762
243.500000,40.500000,273.962
239.250000,40.750000,314.562
239.500000,40.750000,315.462
239.750000,40.750000,319.062
240.000000,40.750000,315.262
240.250000,40.750000,299.862
240.500000,40.750000,246.962
240.750000,40.750000,211.462
241.000000,40.750000,234.862
241.250000,40.750000,268.962
241.500000,40.750000,279.262
241.750000,40.750000,282.462
242.000000,40.750000,275.962
242.250000,40.750000,266.562
242.500000,40.750000,257.662
242.750000,40.750000,260.162
243.000000,40.750000,263.662
243.250000,40.750000,266.862
243.500000,40.750000,265.162
239.250000,41.000000,294.062
239.500000,41.000000,304.762
239.750000,41.000000,308.862
240.000000,41.000000,305.862
240.250000,41.000000,301.962
240.500000,41.000000,299.562
240.750000,41.000000,244.162
241.000000,41.000000,215.962
241.250000,41.000000,226.862
241.500000,41.000000,271.362
241.750000,41.000000,277.662
242.000000,41.000000,281.162
242.250000,41.000000,287.062
242.500000,41.000000,278.762
242.750000,41.000000,268.162
243.000000,41.000000,283.962
243.250000,41.000000,277.062
243.500000,41.000000,251.262
239.250000,41.250000,277.162
239.500000,41.250000,304.862
239.750000,41.250000,307.462
240.000000,41.250000,315.662
240.250000,41.250000,312.062
240.500000,41.250000,314.762
240.750000,41.250000,321.762
241.000000,41.250000,297.962
241.250000,41.250000,206.862
241.500000,41.250000,240.062
241.750000,41.250000,274.262
242.000000,41.250000,278.462
242.250000,41.250000,274.062
242.500000,41.250000,275.962
242.750000,41.250000,282.162
243.000000,41.250000,277.062
243.250000,41.250000,280.062
243.500000,41.250000,271.462
239.250000,41.500000,357.762
239.500000,41.500000,7.06208
239.750000,41.500000,303.762
240.000000,41.500000,324.362
240.250000,41.500000,306.262
240.500000,41.500000,302.262
240.750000,41.500000,300.362
241.000000,41.500000,299.262
241.250000,41.500000,281.562
241.500000,41.500000,227.062
241.750000,41.500000,247.962
242.000000,41.500000,274.462
242.250000,41.500000,295.162
242.500000,41.500000,265.662
242.750000,41.500000,251.562
243.000000,41.500000,254.462
243.250000,41.500000,258.462
243.500000,41.500000,263.062
239.250000,41.750000,347.862
239.500000,41.750000,39.0621
239.750000,41.750000,1.46208
240.000000,41.750000,327.462
240.250000,41.750000,292.462
240.500000,41.750000,297.662
240.750000,41.750000,296.462
241.000000,41.750000,304.962
241.250000,41.750000,304.562
241.500000,41.750000,301.762
241.750000,41.750000,272.362
242.000000,41.750000,240.862
242.250000,41.750000,238.662
242.500000,41.750000,270.162
242.750000,41.750000,273.462
243.000000,41.750000,269.162
243.250000,41.750000,252.662
243.500000,41.750000,247.462
239.250000,42.000000,299.262
239.500000,42.000000,21.0621
239.750000,42.000000,128.362
240.000000,42.000000,24.6621
240.250000,42.000000,302.762
240.500000,42.000000,302.562
240.750000,42.000000,304.362
241.000000,42.000000,309.362
241.250000,42.000000,311.662
241.500000,42.000000,297.662
241.750000,42.000000,287.362
242.000000,42.000000,271.862
242.250000,42.000000,216.162
242.500000,42.000000,242.162
242.750000,42.000000,260.462
243.000000,42.000000,270.062
243.250000,42.000000,280.362
243.500000,42.000000,279.662
239.250000,42.250000,266.562
239.500000,42.250000,250.562
239.750000,42.250000,243.362
240.000000,42.250000,217.462
240.250000,42.250000,265.662
240.500000,42.250000,277.262
240.750000,42.250000,289.862
241.000000,42.250000,302.062
241.250000,42.250000,302.962
241.500000,42.250000,309.062
241.750000,42.250000,295.162
242.000000,42.250000,295.162
242.250000,42.250000,274.762
242.500000,42.250000,256.062
242.750000,42.250000,295.862
243.000000,42.250000,277.662
243.250000,42.250000,258.262
243.500000,42.250000,274.062
239.250000,42.500000,262.062
239.500000,42.500000,251.162
239.750000,42.500000,211.062
240.000000,42.500000,235.462
240.250000,42.500000,230.462
240.500000,42.500000,260.362
240.750000,42.500000,307.962
241.000000,42.500000,310.562
241.250000,42.500000,298.562
241.500000,42.500000,298.562
241.750000,42.500000,291.362
242.000000,42.500000,295.262
242.250000,42.500000,273.962
242.500000,42.500000,287.462
242.750000,42.500000,299.662
243.000000,42.500000,315.962
243.250000,42.500000,294.762
243.500000,42.500000,270.162
lon,lat,WIND 850 mb d=2018102300 48 hour fcst
239.250000,40.000000,2.301
239.500000,40.000000,4.501
239.750000,40.000000,6.101
240.000000,40.000000,4.001
240.250000,40.000000,3.801
240.500000,40.000000,3.901
240.750000,40.000000,2.201
241.000000,40.000000,3.301
241.250000,40.000000,5.001
241.500000,40.000000,4.701
241.750000,40.000000,3.901
242.000000,40.000000,3.501
242.250000,40.000000,3.401
242.500000,40.000000,3.801
242.750000,40.000000,4.401
243.000000,40.000000,5.901
243.250000,40.000000,6.901
243.500000,40.000000,6.801
239.250000,40.250000,4.201
239.500000,40.250000,4.301
239.750000,40.250000,5.601
240.000000,40.250000,3.501
240.250000,40.250000,2.401
240.500000,40.250000,1.501
240.750000,40.250000,2.901
241.000000,40.250000,5.101
241.250000,40.250000,5.601
241.500000,40.250000,6.001
241.750000,40.250000,4.901
242.000000,40.250000,3.101
242.250000,40.250000,3.701
242.500000,40.250000,4.001
242.750000,40.250000,4.301
243.000000,40.250000,4.401
243.250000,40.250000,5.801
243.500000,40.250000,6.401
239.250000,40.500000,4.401
239.500000,40.500000,5.301
239.750000,40.500000,7.001
240.000000,40.500000,6.901
240.250000,40.500000,5.801
240.500000,40.500000,4.301
240.750000,40.500000,2.301
241.000000,40.500000,4.701
241.250000,40.500000,5.901
241.500000,40.500000,6.601
241.750000,40.500000,4.701
242.000000,40.500000,3.001
242.250000,40.500000,4.601
242.500000,40.500000,4.201
242.750000,40.500000,3.601
243.000000,40.500000,3.301
243.250000,40.500000,4.101
243.500000,40.500000,4.601
239.250000,40.750000,4.301
239.500000,40.750000,4.501
239.750000,40.750000,4.501
240.000000,40.750000,6.801
240.250000,40.750000,5.801
240.500000,40.750000,3.501
240.750000,40.750000,3.401
241.000000,40.750000,3.601
241.250000,40.750000,4.701
241.500000,40.750000,7.001
241.750000,40.750000,8.901
242.000000,40.750000,6.901
242.250000,40.750000,6.401
242.500000,40.750000,6.501
242.750000,40.750000,5.701
243.000000,40.750000,5.301
243.250000,40.750000,5.201
243.500000,40.750000,3.401
239.250000,41.000000,5.401
239.500000,41.000000,4.601
239.750000,41.000000,5.601
240.000000,41.000000,6.001
240.250000,41.000000,7.401
240.500000,41.000000,6.501
240.750000,41.000000,3.201
241.000000,41.000000,5.001
241.250000,41.000000,3.901
241.500000,41.000000,4.801
241.750000,41.000000,7.601
242.000000,41.000000,8.301
242.250000,41.000000,8.201
242.500000,41.000000,7.301
242.750000,41.000000,5.801
243.000000,41.000000,4.601
243.250000,41.000000,5.801
243.500000,41.000000,5.201
239.250000,41.250000,4.901
239.500000,41.250000,3.001
239.750000,41.250000,3.001
240.000000,41.250000,3.201
240.250000,41.250000,6.101
240.500000,41.250000,7.401
240.750000,41.250000,6.901
241.000000,41.250000,4.701
241.250000,41.250000,3.501
241.500000,41.250000,2.401
241.750000,41.250000,2.901
242.000000,41.250000,5.501
242.250000,41.250000,7.201
242.500000,41.250000,6.901
242.750000,41.250000,5.301
243.000000,41.250000,5.001
243.250000,41.250000,5.201
243.500000,41.250000,4.601
239.250000,41.500000,4.201
239.500000,41.500000,2.701
239.750000,41.500000,1.601
240.000000,41.500000,3.701
240.250000,41.500000,8.101
240.500000,41.500000,9.801
240.750000,41.500000,9.101
241.000000,41.500000,7.201
241.250000,41.500000,4.001
241.500000,41.500000,3.501
241.750000,41.500000,4.001
242.000000,41.500000,5.301
242.250000,41.500000,4.501
242.500000,41.500000,3.801
242.750000,41.500000,5.301
243.000000,41.500000,7.001
243.250000,41.500000,7.401
243.500000,41.500000,6.501
239.250000,41.750000,2.701
239.500000,41.750000,2.601
239.750000,41.750000,1.401
240.000000,41.750000,1.801
240.250000,41.750000,5.301
240.500000,41.750000,8.401
240.750000,41.750000,8.601
241.000000,41.750000,7.901
241.250000,41.750000,8.801
241.500000,41.750000,8.801
241.750000,41.750000,5.101
242.000000,41.750000,3.001
242.250000,41.750000,3.801
242.500000,41.750000,4.101
242.750000,41.750000,5.201
243.000000,41.750000,5.801
243.250000,41.750000,6.701
243.500000,41.750000,6.201
239.250000,42.000000,2.501
239.500000,42.000000,0.700996
239.750000,42.000000,0.300996
240.000000,42.000000,0.600996
240.250000,42.000000,1.501
240.500000,42.000000,5.401
240.750000,42.000000,7.501
241.000000,42.000000,7.601
241.250000,42.000000,9.001
241.500000,42.000000,10.401
241.750000,42.000000,10.101
242.000000,42.000000,6.701
242.250000,42.000000,4.701
242.500000,42.000000,6.401
242.750000,42.000000,7.201
243.000000,42.000000,7.801
243.250000,42.000000,8.401
243.500000,42.000000,6.001
239.250000,42.250000,3.101
239.500000,42.250000,1.801
239.750000,42.250000,2.201
240.000000,42.250000,1.701
240.250000,42.250000,2.501
240.500000,42.250000,5.601
240.750000,42.250000,5.901
241.000000,42.250000,6.801
241.250000,42.250000,8.701
241.500000,42.250000,11.301
241.750000,42.250000,9.901
242.000000,42.250000,9.701
242.250000,42.250000,5.001
242.500000,42.250000,4.501
242.750000,42.250000,5.101
243.000000,42.250000,6.801
243.250000,42.250000,6.801
243.500000,42.250000,7.201
239.250000,42.500000,5.701
239.500000,42.500000,4.301
239.750000,42.500000,4.201
240.000000,42.500000,4.201
240.250000,42.500000,2.801
240.500000,42.500000,2.901
240.750000,42.500000,3.801
241.000000,42.500000,6.801
241.250000,42.500000,9.601
241.500000,42.500000,8.601
241.750000,42.500000,9.601
242.000000,42.500000,10.801
242.250000,42.500000,6.001
242.500000,42.500000,6.401
242.750000,42.500000,5.501
243.000000,42.500000,6.401
243.250000,42.500000,4.801
243.500000,42.500000,5.701
lon,lat,WDIR 900 mb d=2018102300 48 hour fcst
239.250000,40.000000,247.958
239.500000,40.000000,239.458
239.750000,40.000000,246.358
240.000000,40.000000,271.958
240.250000,40.000000,305.558
240.500000,40.000000,351.458
240.750000,40.000000,303.958
241.000000,40.000000,287.658
241.250000,40.000000,291.558
241.500000,40.000000,273.658
241.750000,40.000000,222.458
242.000000,40.000000,259.358
242.250000,40.000000,280.358
242.500000,40.000000,278.158
242.750000,40.000000,271.758
243.000000,40.000000,275.258
243.250000,40.000000,281.858
243.500000,40.000000,290.258
239.250000,40.250000,245.258
239.500000,40.250000,260.858
239.750000,40.250000,258.758
240.000000,40.250000,237.258
240.250000,40.250000,280.958
240.500000,40.250000,308.958
240.750000,40.250000,301.258
241.000000,40.250000,308.158
241.250000,40.250000,303.858
241.500000,40.250000,292.058
241.750000,40.250000,256.158
242.000000,40.250000,240.958
242.250000,40.250000,267.458
242.500000,40.250000,269.058
242.750000,40.250000,263.758
243.000000,40.250000,271.758
243.250000,40.250000,270.358
243.500000,40.250000,276.658
239.250000,40.500000,266.558
239.500000,40.500000,288.758
239.750000,40.500000,270.358
240.000000,40.500000,259.358
240.250000,40.500000,240.058
240.500000,40.500000,246.158
240.750000,40.500000,273.458
241.000000,40.500000,295.658
241.250000,40.500000,289.258
241.500000,40.500000,283.458
241.750000,40.500000,269.258
242.000000,40.500000,241.858
242.250000,40.500000,236.258
242.500000,40.500000,251.358
242.750000,40.500000,270.558
243.000000,40.500000,260.058
243.250000,40.500000,269.058
243.500000,40.500000,274.258
239.250000,40.750000,314.058
239.500000,40.750000,315.958
239.750000,40.750000,317.758
240.000000,40.750000,315.658
240.250000,40.750000,299.758
240.500000,40.750000,245.058
240.750000,40.750000,203.858
241.000000,40.750000,235.258
241.250000,40.750000,269.158
241.500000,40.750000,279.258
241.750000,40.750000,283.058
242.000000,40.750000,275.358
242.250000,40.750000,266.758
242.500000,40.750000,257.858
242.750000,40.750000,259.258
243.000000,40.750000,263.858
243.250000,40.750000,267.058
243.500000,40.750000,265.458
239.250000,41.000000,294.358
239.500000,41.000000,304.558
239.750000,41.000000,309.258
240.000000,41.000000,305.458
240.250000,41.000000,302.258
240.500000,41.000000,299.858
240.750000,41.000000,241.658
241.000000,41.000000,208.258
241.250000,41.000000,221.058
241.500000,41.000000,270.458
241.750000,41.000000,278.058
242.000000,41.000000,281.958
242.250000,41.000000,288.158
242.500000,41.000000,278.958
242.750000,41.000000,268.258
243.000000,41.000000,285.058
243.250000,41.000000,277.358
243.500000,41.000000,251.358
239.250000,41.250000,277.358
239.500000,41.250000,305.458
239.750000,41.250000,306.658
240.000000,41.250000,316.258
240.250000,41.250000,312.358
240.500000,41.250000,315.058
240.750000,41.250000,320.958
241.000000,41.250000,297.358
241.250000,41.250000,188.558
241.500000,41.250000,240.258
241.750000,41.250000,273.058
242.000000,41.250000,278.358
242.250000,41.250000,274.258
242.500000,41.250000,275.458
242.750000,41.250000,282.458
243.000000,41.250000,276.158
243.250000,41.250000,279.258
243.500000,41.250000,270.458
239.250000,41.500000,355.058
239.500000,41.500000,7.95781
239.750000,41.500000,305.058
240.000000,41.500000,323.658
240.250000,41.500000,306.558
240.500000,41.500000,302.458
240.750000,41.500000,300.658
241.000000,41.500000,299.558
241.250000,41.500000,282.258
241.500000,41.500000,224.558
241.750000,41.500000,251.858
242.000000,41.500000,277.058
242.250000,41.500000,295.658
242.500000,41.500000,265.958
242.750000,41.500000,251.658
243.000000,41.500000,254.558
243.250000,41.500000,258.758
243.500000,41.500000,263.358
239.250000,41.750000,348.558
239.500000,41.750000,39.2578
239.750000,41.750000,2.65781
240.000000,41.750000,326.958
240.250000,41.750000,292.858
240.500000,41.750000,297.858
240.750000,41.750000,296.658
241.000000,41.750000,305.158
241.250000,41.750000,304.358
241.500000,41.750000,301.658
241.750000,41.750000,272.758
242.000000,41.750000,240.958
242.250000,41.750000,239.258
242.500000,41.750000,270.558
242.750000,41.750000,272.658
243.000000,41.750000,269.358
243.250000,41.750000,253.058
243.500000,41.750000,247.558
239.250000,42.000000,296.958
239.500000,42.000000,17.2578
239.750000,42.000000,134.658
240.000000,42.000000,20.9578
240.250000,42.000000,302.058
240.500000,42.000000,302.958
240.750000,42.000000,303.958
241.000000,42.000000,309.658
241.250000,42.000000,311.958
241.500000,42.000000,297.658
241.750000,42.000000,287.458
242.000000,42.000000,271.158
242.250000,42.000000,216.458
242.500000,42.000000,241.458
242.750000,42.000000,260.758
243.000000,42.000000,270.258
243.250000,42.000000,280.458
243.500000,42.000000,279.758
239.250000,42.250000,266.958
239.500000,42.250000,249.058
239.750000,42.250000,242.358
240.000000,42.250000,219.758
240.250000,42.250000,266.158
240.500000,42.250000,277.458
240.750000,42.250000,290.158
241.000000,42.250000,302.358
241.250000,42.250000,302.858
241.500000,42.250000,310.158
241.750000,42.250000,295.058
242.000000,42.250000,295.358
242.250000,42.250000,273.858
242.500000,42.250000,256.158
242.750000,42.250000,295.258
243.000000,42.250000,277.758
243.250000,42.250000,258.558
243.500000,42.250000,274.258
239.250000,42.500000,262.258
239.500000,42.500000,251.358
239.750000,42.500000,212.058
240.000000,42.500000,235.458
240.250000,42.500000,228.858
240.500000,42.500000,260.658
240.750000,42.500000,309.458
241.000000,42.500000,311.258
241.250000,42.500000,298.258
241.500000,42.500000,297.058
241.750000,42.500000,290.858
242.000000,42.500000,293.958
242.250000,42.500000,274.258
242.500000,42.500000,288.358
242.750000,42.500000,299.558
243.000000,42.500000,316.258
243.250000,42.500000,294.658
243.500000,42.500000,270.358
lon,lat,WIND 900 mb d=2018102300 48 hour fcst
239.250000,40.000000,2.27521
239.500000,40.000000,4.47521
239.750000,40.000000,6.17521
240.000000,40.000000,3.97521
240.250000,40.000000,3.87521
240.500000,40.000000,3.57521
240.750000,40.000000,2.17521
241.000000,40.000000,3.07521
241.250000,40.000000,4.47521
241.500000,40.000000,3.77521
241.750000,40.000000,3.57521
242.000000,40.000000,3.57521
242.250000,40.000000,2.97521
242.500000,40.000000,3.77521
242.750000,40.000000,4.37521
243.000000,40.000000,5.87521
243.250000,40.000000,6.97521
243.500000,40.000000,6.77521
239.250000,40.250000,4.17521
239.500000,40.250000,4.17521
239.750000,40.250000,4.97521
240.000000,40.250000,2.87521
240.250000,40.250000,1.77521
240.500000,40.250000,1.37521
240.750000,40.250000,2.97521
241.000000,40.250000,4.77521
241.250000,40.250000,5.47521
241.500000,40.250000,5.47521
241.750000,40.250000,4.87521
242.000000,40.250000,2.97521
242.250000,40.250000,3.67521
242.500000,40.250000,3.97521
242.750000,40.250000,4.27521
243.000000,40.250000,4.37521
243.250000,40.250000,5.87521
243.500000,40.250000,6.37521
239.250000,40.500000,4.37521
239.500000,40.500000,4.77521
239.750000,40.500000,6.57521
240.000000,40.500000,6.87521
240.250000,40.500000,4.57521
240.500000,40.500000,3.87521
240.750000,40.500000,2.27521
241.000000,40.500000,4.67521
241.250000,40.500000,5.87521
241.500000,40.500000,6.57521
241.750000,40.500000,4.77521
242.000000,40.500000,3.07521
242.250000,40.500000,4.57521
242.500000,40.500000,4.27521
242.750000,40.500000,3.57521
243.000000,40.500000,3.27521
243.250000,40.500000,4.07521
243.500000,40.500000,4.57521
239.250000,40.750000,4.37521
239.500000,40.750000,4.47521
239.750000,40.750000,4.47521
240.000000,40.750000,6.77521
240.250000,40.750000,5.87521
240.500000,40.750000,3.27521
240.750000,40.750000,2.77521
241.000000,40.750000,3.47521
241.250000,40.750000,4.57521
241.500000,40.750000,7.07521
241.750000,40.750000,8.17521
242.000000,40.750000,6.77521
242.250000,40.750000,6.47521
242.500000,40.750000,6.47521
242.750000,40.750000,5.77521
243.000000,40.750000,5.27521
243.250000,40.750000,5.17521
243.500000,40.750000,3.37521
239.250000,41.000000,5.37521
239.500000,41.000000,4.67521
239.750000,41.000000,5.57521
240.000000,41.000000,5.97521
240.250000,41.000000,7.37521
240.500000,41.000000,6.47521
240.750000,41.000000,2.87521
241.000000,41.000000,4.47521
241.250000,41.000000,3.37521
241.500000,41.000000,4.67521
241.750000,41.000000,6.67521
242.000000,41.000000,7.37521
242.250000,41.000000,7.77521
242.500000,41.000000,7.27521
242.750000,41.000000,5.37521
243.000000,41.000000,4.37521
243.250000,41.000000,5.77521
243.500000,41.000000,5.17521
239.250000,41.250000,4.97521
239.500000,41.250000,2.97521
239.750000,41.250000,2.87521
240.000000,41.250000,3.27521
240.250000,41.250000,6.17521
240.500000,41.250000,7.37521
240.750000,41.250000,6.87521
241.000000,41.250000,4.47521
241.250000,41.250000,2.87521
241.500000,41.250000,2.37521
241.750000,41.250000,2.57521
242.000000,41.250000,5.07521
242.250000,41.250000,7.17521
242.500000,41.250000,6.67521
242.750000,41.250000,5.27521
243.000000,41.250000,4.97521
243.250000,41.250000,5.17521
243.500000,41.250000,4.57521
239.250000,41.500000,3.87521
239.500000,41.500000,2.67521
239.750000,41.500000,1.67521
240.000000,41.500000,3.77521
240.250000,41.500000,8.17521
240.500000,41.500000,9.77521
240.750000,41.500000,9.07521
241.000000,41.500000,7.17521
241.250000,41.500000,3.87521
241.500000,41.500000,2.87521
241.750000,41.500000,3.07521
242.000000,41.500000,4.37521
242.250000,41.500000,4.47521
242.500000,41.500000,3.77521
242.750000,41.500000,5.27521
243.000000,41.500000,6.97521
243.250000,41.500000,7.47521
243.500000,41.500000,6.57521
239.250000,41.750000,2.67521
239.500000,41.750000,2.67521
239.750000,41.750000,1.47521
240.000000,41.750000,1.67521
240.250000,41.750000,5.27521
240.500000,41.750000,8.37521
240.750000,41.750000,8.57521
241.000000,41.750000,7.87521
241.250000,41.750000,8.77521
241.500000,41.750000,8.87521
241.750000,41.750000,4.97521
242.000000,41.750000,2.97521
242.250000,41.750000,3.67521
242.500000,41.750000,4.07521
242.750000,41.750000,5.17521
243.000000,41.750000,5.77521
243.250000,41.750000,6.77521
243.500000,41.750000,6.17521
239.250000,42.000000,2.47521
239.500000,42.000000,0.575207
239.750000,42.000000,0.375207
240.000000,42.000000,0.475207
240.250000,42.000000,1.57521
240.500000,42.000000,5.37521
240.750000,42.000000,7.37521
241.000000,42.000000,7.57521
241.250000,42.000000,9.17521
241.500000,42.000000,10.3752
241.750000,42.000000,10.0752
242.000000,42.000000,6.67521
242.250000,42.000000,4.97521
242.500000,42.000000,6.37521
242.750000,42.000000,7.27521
243.000000,42.000000,7.77521
243.250000,42.000000,8.47521
243.500000,42.000000,6.07521
239.250000,42.250000,3.17521
239.500000,42.250000,1.87521
239.750000,42.250000,2.27521
240.000000,42.250000,1.77521
240.250000,42.250000,2.47521
240.500000,42.250000,5.67521
240.750000,42.250000,5.87521
241.000000,42.250000,6.77521
241.250000,42.250000,8.77521
241.500000,42.250000,9.97521
241.750000,42.250000,9.77521
242.000000,42.250000,9.67521
242.250000,42.250000,5.07521
242.500000,42.250000,4.47521
242.750000,42.250000,4.97521
243.000000,42.250000,6.87521
243.250000,42.250000,6.87521
243.500000,42.250000,7.17521
239.250000,42.500000,5.67521
239.500000,42.500000,4.27521
239.750000,42.500000,4.17521
240.000000,42.500000,4.17521
240.250000,42.500000,2.87521
240.500000,42.500000,2.87521
240.750000,42.500000,3.67521
241.000000,42.500000,6.47521
241.250000,42.500000,9.57521
241.500000,42.500000,7.37521
241.750000,42.500000,7.97521
242.000000,42.500000,8.47521
242.250000,42.500000,4.57521
242.500000,42.500000,6.17521
242.750000,42.500000,5.57521
243.000000,42.500000,6.37521
243.250000,42.500000,4.87521
243.500000,42.500000,5.67521
lon,lat,WDIR 950 mb d=2018102300 48 hour fcst
239.250000,40.000000,249.19
239.500000,40.000000,239.49
239.750000,40.000000,246.49
240.000000,40.000000,272.49
240.250000,40.000000,306.29
240.500000,40.000000,352.19
240.750000,40.000000,301.79
241.000000,40.000000,286.79
241.250000,40.000000,291.79
241.500000,40.000000,274.19
241.750000,40.000000,222.19
242.000000,40.000000,259.79
242.250000,40.000000,279.29
242.500000,40.000000,278.59
242.750000,40.000000,272.29
243.000000,40.000000,275.49
243.250000,40.000000,282.19
243.500000,40.000000,290.39
239.250000,40.250000,245.49
239.500000,40.250000,261.49
239.750000,40.250000,258.09
240.000000,40.250000,238.39
240.250000,40.250000,281.69
240.500000,40.250000,308.69
240.750000,40.250000,301.29
241.000000,40.250000,308.09
241.250000,40.250000,303.79
241.500000,40.250000,292.49
241.750000,40.250000,255.29
242.000000,40.250000,241.09
242.250000,40.250000,267.89
242.500000,40.250000,269.59
242.750000,40.250000,264.09
243.000000,40.250000,270.89
243.250000,40.250000,270.69
243.500000,40.250000,276.09
239.250000,40.500000,266.89
239.500000,40.500000,288.89
239.750000,40.500000,270.59
240.000000,40.500000,259.69
240.250000,40.500000,240.19
240.500000,40.500000,246.29
240.750000,40.500000,274.29
241.000000,40.500000,295.79
241.250000,40.500000,289.39
241.500000,40.500000,282.99
241.750000,40.500000,269.69
242.000000,40.500000,241.99
242.250000,40.500000,236.29
242.500000,40.500000,251.59
242.750000,40.500000,269.49
243.000000,40.500000,260.89
243.250000,40.500000,269.59
243.500000,40.500000,273.39
239.250000,40.750000,314.79
239.500000,40.750000,316.69
239.750000,40.750000,318.49
240.000000,40.750000,316.09
240.250000,40.750000,300.29
240.500000,40.750000,245.99
240.750000,40.750000,204.29
241.000000,40.750000,235.29
241.250000,40.750000,268.29
241.500000,40.750000,279.69
241.750000,40.750000,283.29
242.000000,40.750000,275.69
242.250000,40.750000,267.09
242.500000,40.750000,257.19
242.750000,40.750000,259.59
243.000000,40.750000,264.19
243.250000,40.750000,266.29
243.500000,40.750000,265.99
239.250000,41.000000,293.49
239.500000,41.000000,305.19
239.750000,41.000000,309.09
240.000000,41.000000,305.39
240.250000,41.000000,302.29
240.500000,41.000000,299.89
240.750000,41.000000,241.89
241.000000,41.000000,209.09
241.250000,41.000000,222.09
241.500000,41.000000,270.89
241.750000,41.000000,277.49
242.000000,41.000000,282.29
242.250000,41.000000,287.79
242.500000,41.000000,279.29
242.750000,41.000000,268.59
243.000000,41.000000,283.99
243.250000,41.000000,276.59
243.500000,41.000000,251.89
239.250000,41.250000,276.69
239.500000,41.250000,304.99
239.750000,41.250000,306.59
240.000000,41.250000,315.99
240.250000,41.250000,312.19
240.500000,41.250000,314.89
240.750000,41.250000,321.39
241.000000,41.250000,297.39
241.250000,41.250000,189.49
241.500000,41.250000,241.59
241.750000,41.250000,271.59
242.000000,41.250000,278.79
242.250000,41.250000,273.79
242.500000,41.250000,275.79
242.750000,41.250000,282.69
243.000000,41.250000,276.49
243.250000,41.250000,279.69
243.500000,41.250000,270.89
239.250000,41.500000,355.79
239.500000,41.500000,6.68984
239.750000,41.500000,304.99
240.000000,41.500000,324.49
240.250000,41.500000,306.49
240.500000,41.500000,302.49
240.750000,41.500000,300.59
241.000000,41.500000,298.89
241.250000,41.500000,282.89
241.500000,41.500000,224.39
241.750000,41.500000,250.99
242.000000,41.500000,277.39
242.250000,41.500000,294.59
242.500000,41.500000,266.39
242.750000,41.500000,250.89
243.000000,41.500000,254.89
243.250000,41.500000,258.19
243.500000,41.500000,263.59
239.250000,41.750000,349.69
239.500000,41.750000,37.8898
239.750000,41.750000,0.489842
240.000000,41.750000,326.09
240.250000,41.750000,293.39
240.500000,41.750000,297.29
240.750000,41.750000,296.99
241.000000,41.750000,304.99
241.250000,41.750000,304.29
241.500000,41.750000,301.39
241.750000,41.750000,271.99
242.000000,41.750000,241.09
242.250000,41.750000,239.39
242.500000,41.750000,270.99
242.750000,41.750000,272.99
243.000000,41.750000,269.69
243.250000,41.750000,253.19
243.500000,41.750000,248.09
239.250000,42.000000,298.09
239.500000,42.000000,20.4898
239.750000,42.000000,137.29
240.000000,42.000000,24.2898
240.250000,42.000000,304.09
240.500000,42.000000,301.99
240.750000,42.000000,304.39
241.000000,42.000000,309.59
241.250000,42.000000,311.89
241.500000,42.000000,297.39
241.750000,42.000000,287.59
242.000000,42.000000,271.49
242.250000,42.000000,216.59
242.500000,42.000000,241.99
242.750000,42.000000,260.99
243.000000,42.000000,269.79
243.250000,42.000000,280.09
243.500000,42.000000,279.19
239.250000,42.250000,267.59
239.500000,42.250000,249.49
239.750000,42.250000,242.59
240.000000,42.250000,219.29
240.250000,42.250000,264.69
240.500000,42.250000,277.89
240.750000,42.250000,290.29
241.000000,42.250000,301.69
241.250000,42.250000,302.69
241.500000,42.250000,309.69
241.750000,42.250000,295.39
242.000000,42.250000,294.89
242.250000,42.250000,274.29
242.500000,42.250000,255.19
242.750000,42.250000,295.29
243.000000,42.250000,277.29
243.250000,42.250000,258.79
243.500000,42.250000,274.49
239.250000,42.500000,262.69
239.500000,42.500000,250.69
239.750000,42.500000,211.79
240.000000,42.500000,235.09
240.250000,42.500000,228.79
240.500000,42.500000,259.59
240.750000,42.500000,309.39
241.000000,42.500000,311.19
241.250000,42.500000,298.59
241.500000,42.500000,297.49
241.750000,42.500000,290.29
242.000000,42.500000,293.39
242.250000,42.500000,274.69
242.500000,42.500000,287.59
242.750000,42.500000,298.69
243.000000,42.500000,316.19
243.250000,42.500000,294.19
243.500000,42.500000,270.69
lon,lat,WIND 950 mb d=2018102300 48 hour fcst
239.250000,40.000000,2.31325
239.500000,40.000000,4.41325
